symbol,base_currency,quote_currency,settlement_currency,order_size_increment,price_tick_size,min_notional,open_at,expiry_at,asset_kind,market_kind,position_limit,price_bands_width,max_slippage,max_open_orders,max_funding_rate,delta1_cross_margin_params,price_feed_id,oracle_ewma_factor,max_order_size,max_funding_rate_change,max_tob_spread,interest_rate,clamp_rate,funding_period_hours,tags,iv_bands_width,option_cross_margin_params,option_type,strike_price
INIT-USD-PERP,INIT,USD,USDC,1,0.000001,50,1745494200000,0,PERP,cross,1300000,0.2,0.005,50,0.05,"{'imf_base': '0.2', 'imf_shift': '0', 'imf_factor': '0', 'mmf_factor': '0.5'}",DQwB3jECoAVYFHt4XV3XbjveYU92QWuGi6upiXZLgd1m,0.14999987905913592,410000,0.0005,0.02,0.0001,0.0005,8,['LAYER-1'],,,,
BTC-USD-90000-C,BTC,USD,USDC,0.001,0.1,100,1748500890921,0,PERP_OPTION,cross,30,0.05,0.5,150,0,,,0.20000046249626113,2,0,2,0,0,120,[],0.05,"{'imf': {'long_itm': '0.05', 'short_itm': '0.075', 'short_otm': '0.05', 'short_put_cap': '0.5', 'premium_multiplier': '1'}, 'mmf': {'long_itm': '0.025', 'short_itm': '0.0375', 'short_otm': '0.025', 'short_put_cap': '0.5', 'premium_multiplier': '0.5'}}",CALL,90000
SOL-USD-155-C,SOL,USD,USDC,1,0.001,100,1748505981697,0,PERP_OPTION,cross,15000,0.05,0.5,150,0,,,0.20000046249626113,10000,0,2,0,0,120,[],0.05,"{'imf': {'long_itm': '0.05', 'short_itm': '0.075', 'short_otm': '0.05', 'short_put_cap': '0.5', 'premium_multiplier': '1'}, 'mmf': {'long_itm': '0.025', 'short_itm': '0.0375', 'short_otm': '0.025', 'short_put_cap': '0.5', 'premium_multiplier': '0.5'}}",CALL,155
BTC-USD-100000-P,BTC,USD,USDC,0.001,0.1,100,1748500890921,0,PERP_OPTION,cross,30,0.05,0.5,150,0,,,0.20000046249626113,2,0,2,0,0,120,[],0.05,"{'imf': {'long_itm': '0.05', 'short_itm': '0.075', 'short_otm': '0.05', 'short_put_cap': '0.5', 'premium_multiplier': '1'}, 'mmf': {'long_itm': '0.025', 'short_itm': '0.0375', 'short_otm': '0.025', 'short_put_cap': '0.5', 'premium_multiplier': '0.5'}}",PUT,100000
BTC-USD-123000-P,BTC,USD,USDC,0.001,0.1,100,1752221730592,0,PERP_OPTION,cross,30,0.05,0.5,150,0,,,0.20000046249626113,2,0,2,0,0,120,[],0.05,"{'imf': {'long_itm': '0.05', 'short_itm': '0.075', 'short_otm': '0.05', 'short_put_cap': '0.5', 'premium_multiplier': '1'}, 'mmf': {'long_itm': '0.025', 'short_itm': '0.0375', 'short_otm': '0.025', 'short_put_cap': '0.5', 'premium_multiplier': '0.5'}}",PUT,123000
BTC-USD-122000-C,BTC,USD,USDC,0.001,0.1,100,1752221730592,0,PERP_OPTION,cross,30,0.05,0.5,150,0,,,0.20000046249626113,2,0,2,0,0,120,[],0.05,"{'imf': {'long_itm': '0.05', 'short_itm': '0.075', 'short_otm': '0.05', 'short_put_cap': '0.5', 'premium_multiplier': '1'}, 'mmf': {'long_itm': '0.025', 'short_itm': '0.0375', 'short_otm': '0.025', 'short_put_cap': '0.5', 'premium_multiplier': '0.5'}}",CALL,122000
HYPE-USD-52-P,HYPE,USD,USDC,1,0.001,100,1749629715813,0,PERP_OPTION,cross,50000,0.05,0.5,150,0,,,0.20000046249626113,100000,0,2,0,0,120,[],0.05,"{'imf': {'long_itm': '0.1', 'short_itm': '0.075', 'short_otm': '0.05', 'short_put_cap': '0.5', 'premium_multiplier': '1'}, 'mmf': {'long_itm': '0.05', 'short_itm': '0.0375', 'short_otm': '0.025', 'short_put_cap': '0.5', 'premium_multiplier': '0.5'}}",PUT,52
ETH-USD-3800-C,ETH,USD,USDC,0.1,0.01,100,1752740155211,0,PERP_OPTION,cross,1000,0.05,0.5,150,0,,,0.20000046249626113,1000,0,2,0,0,120,[],0.05,"{'imf': {'long_itm': '0.05', 'short_itm': '0.075', 'short_otm': '0.05', 'short_put_cap': '0.5', 'premium_multiplier': '1'}, 'mmf': {'long_itm': '0.025', 'short_itm': '0.0375', 'short_otm': '0.025', 'short_put_cap': '0.5', 'premium_multiplier': '0.5'}}",CALL,3800
DYDX-USD-PERP,DYDX,USD,USDC,0.1,0.00001,50,1716877800000,0,PERP,cross,1500000,0.1,0.002,75,0.05,"{'imf_base': '0.05', 'imf_shift': '0', 'imf_factor': '0', 'mmf_factor': '0.5'}",7mTNndBZ47etksui45AHZKPa5wd4vG3kwvUziXNVNF9k,0.20000046249626113,500000,0.0005,0.02,0.0001,0.0005,8,['DEFI'],,,,
LTC-USD-PERP,LTC,USD,USDC,0.001,0.0001,50,1736748000000,0,PERP,cross,29000,0.1,0.002,75,0.05,"{'imf_base': '0.05', 'imf_shift': '0', 'imf_factor': '0', 'mmf_factor': '0.5'}",8RMnV1eD55iqUFJLMguPkYBkq8DCtx81XcmAja93LvRR,0.20000046249626113,9700,0.0005,0.02,0.0001,0.0005,8,['LAYER-1'],,,,
BTC-USD-108000-C,BTC,USD,USDC,0.001,0.1,100,1748500890921,0,PERP_OPTION,cross,30,0.05,0.5,150,0,,,0.20000046249626113,2,0,2,0,0,120,[],0.05,"{'imf': {'long_itm': '0.05', 'short_itm': '0.075', 'short_otm': '0.05', 'short_put_cap': '0.5', 'premium_multiplier': '1'}, 'mmf': {'long_itm': '0.025', 'short_itm': '0.0375', 'short_otm': '0.025', 'short_put_cap': '0.5', 'premium_multiplier': '0.5'}}",CALL,108000
IP-USD-PERP,IP,USD,USDC,0.1,0.00001,50,1739443800000,0,PERP,cross,330000,0.2,0.005,75,0.05,"{'imf_base': '0.2', 'imf_shift': '0', 'imf_factor': '0', 'mmf_factor': '0.5'}",DFx9V9a8uvoQGGj26VSTKfzHmkXVYxZEExBqVsikdSrQ,0.14999987905913592,100000,0.0005,0.02,0.0001,0.0005,8,['LAYER-1'],,,,
ETH-USD-3600-C,ETH,USD,USDC,0.1,0.01,100,1752480945008,0,PERP_OPTION,cross,1000,0.05,0.5,150,0,,,0.20000046249626113,1000,0,2,0,0,120,[],0.05,"{'imf': {'long_itm': '0.05', 'short_itm': '0.075', 'short_otm': '0.05', 'short_put_cap': '0.5', 'premium_multiplier': '1'}, 'mmf': {'long_itm': '0.025', 'short_itm': '0.0375', 'short_otm': '0.025', 'short_put_cap': '0.5', 'premium_multiplier': '0.5'}}",CALL,3600
CRV-USD-PERP,CRV,USD,USDC,0.1,0.0001,50,1752832800000,0,PERP,cross,960000,0.2,0.005,75,0.05,"{'imf_base': '0.2', 'imf_shift': '0', 'imf_factor': '0', 'mmf_factor': '0.5'}",BssWQpang2G5ioc8FVdecffVSTLfQkqyRdgqn3zVnnhV,0.20000046249626113,300000,0.0005,0.05,0.0001,0.0005,8,['MEME'],,,,
BTC-USD-118000-P,BTC,USD,USDC,0.001,0.1,100,1752221730592,0,PERP_OPTION,cross,30,0.05,0.5,150,0,,,0.20000046249626113,2,0,2,0,0,120,[],0.05,"{'imf': {'long_itm': '0.05', 'short_itm': '0.075', 'short_otm': '0.05', 'short_put_cap': '0.5', 'premium_multiplier': '1'}, 'mmf': {'long_itm': '0.025', 'short_itm': '0.0375', 'short_otm': '0.025', 'short_put_cap': '0.5', 'premium_multiplier': '0.5'}}",PUT,118000
SOL-USD-125-P,SOL,USD,USDC,1,0.001,100,1750493723009,0,PERP_OPTION,cross,15000,0.05,0.5,150,0,,,0.20000046249626113,10000,0,2,0,0,120,[],0.05,"{'imf': {'long_itm': '0.05', 'short_itm': '0.075', 'short_otm': '0.05', 'short_put_cap': '0.5', 'premium_multiplier': '1'}, 'mmf': {'long_itm': '0.025', 'short_itm': '0.0375', 'short_otm': '0.025', 'short_put_cap': '0.5', 'premium_multiplier': '0.5'}}",PUT,125
ETH-USD-3550-P,ETH,USD,USDC,0.1,0.01,100,1752740155211,0,PERP_OPTION,cross,1000,0.05,0.5,150,0,,,0.20000046249626113,1000,0,2,0,0,120,[],0.05,"{'imf': {'long_itm': '0.05', 'short_itm': '0.075', 'short_otm': '0.05', 'short_put_cap': '0.5', 'premium_multiplier': '1'}, 'mmf': {'long_itm': '0.025', 'short_itm': '0.0375', 'short_otm': '0.025', 'short_put_cap': '0.5', 'premium_multiplier': '0.5'}}",PUT,3550
HYPE-USD-49-C,HYPE,USD,USDC,1,0.001,100,1748247336111,0,PERP_OPTION,cross,50000,0.05,0.5,150,0,,,0.20000046249626113,100000,0,2,0,0,120,[],0.05,"{'imf': {'long_itm': '0.1', 'short_itm': '0.075', 'short_otm': '0.05', 'short_put_cap': '0.5', 'premium_multiplier': '1'}, 'mmf': {'long_itm': '0.05', 'short_itm': '0.0375', 'short_otm': '0.025', 'short_put_cap': '0.5', 'premium_multiplier': '0.5'}}",CALL,49
MOVE-USD-PERP,MOVE,USD,USDC,1,0.000001,50,1733903100000,0,PERP,cross,7500000,0.2,0.005,75,0.05,"{'imf_base': '0.2', 'imf_shift': '0', 'imf_factor': '0', 'mmf_factor': '0.5'}",8GTKk8GBAMup7byTdc84P2se3BqSCL6LYG6uG9bkpKYQ,0.14999987905913592,15000000,0.0005,0.02,0.0001,0.0005,8,['LAYER-2'],,,,
SOL-USD-200-C,SOL,USD,USDC,1,0.001,100,1748505981696,0,PERP_OPTION,cross,15000,0.05,0.5,150,0,,,0.20000046249626113,10000,0,2,0,0,120,[],0.05,"{'imf': {'long_itm': '0.05', 'short_itm': '0.075', 'short_otm': '0.05', 'short_put_cap': '0.5', 'premium_multiplier': '1'}, 'mmf': {'long_itm': '0.025', 'short_itm': '0.0375', 'short_otm': '0.025', 'short_put_cap': '0.5', 'premium_multiplier': '0.5'}}",CALL,200
BTC-USD-125000-C,BTC,USD,USDC,0.001,0.1,100,1748502384289,0,PERP_OPTION,cross,30,0.05,0.5,150,0,,,0.20000046249626113,2,0,2,0,0,120,[],0.05,"{'imf': {'long_itm': '0.05', 'short_itm': '0.075', 'short_otm': '0.05', 'short_put_cap': '0.5', 'premium_multiplier': '1'}, 'mmf': {'long_itm': '0.025', 'short_itm': '0.0375', 'short_otm': '0.025', 'short_put_cap': '0.5', 'premium_multiplier': '0.5'}}",CALL,125000
BTC-USD-121000-C,BTC,USD,USDC,0.001,0.1,100,1752221730591,0,PERP_OPTION,cross,30,0.05,0.5,150,0,,,0.20000046249626113,2,0,2,0,0,120,[],0.05,"{'imf': {'long_itm': '0.05', 'short_itm': '0.075', 'short_otm': '0.05', 'short_put_cap': '0.5', 'premium_multiplier': '1'}, 'mmf': {'long_itm': '0.025', 'short_itm': '0.0375', 'short_otm': '0.025', 'short_put_cap': '0.5', 'premium_multiplier': '0.5'}}",CALL,121000
WCT-USD-PERP,WCT,USD,USDC,0.1,0.000001,50,1744721100000,0,PERP,cross,2900000,0.2,0.005,50,0.05,"{'imf_base': '0.2', 'imf_shift': '0', 'imf_factor': '0', 'mmf_factor': '0.5'}",27iu67dhzKHGmeqWTHf2a5Cxsez5j4nKizwaFmuyGGxw,0.14999987905913592,880000,0.0005,0.02,0.0001,0.0005,8,['DEFI'],,,,
ETH-USD-3850-C,ETH,USD,USDC,0.1,0.01,100,1752826555622,0,PERP_OPTION,cross,1000,0.05,0.5,150,0,,,0.20000046249626113,1000,0,2,0,0,120,[],0.05,"{'imf': {'long_itm': '0.05', 'short_itm': '0.075', 'short_otm': '0.05', 'short_put_cap': '0.5', 'premium_multiplier': '1'}, 'mmf': {'long_itm': '0.025', 'short_itm': '0.0375', 'short_otm': '0.025', 'short_put_cap': '0.5', 'premium_multiplier': '0.5'}}",CALL,3850
ETH-USD-2250-P,ETH,USD,USDC,0.1,0.01,100,1749197721541,0,PERP_OPTION,cross,1000,0.05,0.5,150,0,,,0.20000046249626113,1000,0,2,0,0,120,[],0.05,"{'imf': {'long_itm': '0.05', 'short_itm': '0.075', 'short_otm': '0.05', 'short_put_cap': '0.5', 'premium_multiplier': '1'}, 'mmf': {'long_itm': '0.025', 'short_itm': '0.0375', 'short_otm': '0.025', 'short_put_cap': '0.5', 'premium_multiplier': '0.5'}}",PUT,2250
BTC-USD-145000-C,BTC,USD,USDC,0.001,0.1,100,1752480958597,0,PERP_OPTION,cross,30,0.05,0.5,150,0,,,0.20000046249626113,2,0,2,0,0,120,[],0.05,"{'imf': {'long_itm': '0.05', 'short_itm': '0.075', 'short_otm': '0.05', 'short_put_cap': '0.5', 'premium_multiplier': '1'}, 'mmf': {'long_itm': '0.025', 'short_itm': '0.0375', 'short_otm': '0.025', 'short_put_cap': '0.5', 'premium_multiplier': '0.5'}}",CALL,145000
BTC-USD-114000-C,BTC,USD,USDC,0.001,0.1,100,1748500890921,0,PERP_OPTION,cross,30,0.05,0.5,150,0,,,0.20000046249626113,2,0,2,0,0,120,[],0.05,"{'imf': {'long_itm': '0.05', 'short_itm': '0.075', 'short_otm': '0.05', 'short_put_cap': '0.5', 'premium_multiplier': '1'}, 'mmf': {'long_itm': '0.025', 'short_itm': '0.0375', 'short_otm': '0.025', 'short_put_cap': '0.5', 'premium_multiplier': '0.5'}}",CALL,114000
WAL-USD-PERP,WAL,USD,USDC,0.1,0.00001,50,1743093000000,0,PERP,cross,2100000,0.2,0.005,75,0.05,"{'imf_base': '0.2', 'imf_shift': '0', 'imf_factor': '0', 'mmf_factor': '0.5'}",GrniGgE18YD4wUmMfWjvKF84RzsoKHJsRLfo55NqrBvG,0.14999987905913592,630000,0.0005,0.02,0.0001,0.0005,8,['DEFI'],,,,
ENA-USD-PERP,ENA,USD,USDC,1,0.000001,50,1714539600000,0,PERP,cross,7000000,0.2,0.002,75,0.05,"{'imf_base': '0.1', 'imf_shift': '0', 'imf_factor': '0', 'mmf_factor': '0.5'}",DMZtVAhDhkCzCjopm6adGGwzZDVNba5xVnodSq4RP6kK,0.14999987905913592,14000000,0.0005,0.02,0.0001,0.0005,8,['DEFI'],,,,
SOL-USD-120-C,SOL,USD,USDC,1,0.001,100,1748505981697,0,PERP_OPTION,cross,15000,0.05,0.5,150,0,,,0.20000046249626113,10000,0,2,0,0,120,[],0.05,"{'imf': {'long_itm': '0.05', 'short_itm': '0.075', 'short_otm': '0.05', 'short_put_cap': '0.5', 'premium_multiplier': '1'}, 'mmf': {'long_itm': '0.025', 'short_itm': '0.0375', 'short_otm': '0.025', 'short_put_cap': '0.5', 'premium_multiplier': '0.5'}}",CALL,120
BTC-USD-135000-C,BTC,USD,USDC,0.001,0.1,100,1752221730592,0,PERP_OPTION,cross,30,0.05,0.5,150,0,,,0.20000046249626113,2,0,2,0,0,120,[],0.05,"{'imf': {'long_itm': '0.05', 'short_itm': '0.075', 'short_otm': '0.05', 'short_put_cap': '0.5', 'premium_multiplier': '1'}, 'mmf': {'long_itm': '0.025', 'short_itm': '0.0375', 'short_otm': '0.025', 'short_put_cap': '0.5', 'premium_multiplier': '0.5'}}",CALL,135000
HYPE-USD-47-P,HYPE,USD,USDC,1,0.001,100,1748247336111,0,PERP_OPTION,cross,50000,0.05,0.5,150,0,,,0.20000046249626113,100000,0,2,0,0,120,[],0.05,"{'imf': {'long_itm': '0.1', 'short_itm': '0.075', 'short_otm': '0.05', 'short_put_cap': '0.5', 'premium_multiplier': '1'}, 'mmf': {'long_itm': '0.05', 'short_itm': '0.0375', 'short_otm': '0.025', 'short_put_cap': '0.5', 'premium_multiplier': '0.5'}}",PUT,47
ETH-USD-2700-P,ETH,USD,USDC,0.1,0.01,100,1748504523456,0,PERP_OPTION,cross,1000,0.05,0.5,150,0,,,0.20000046249626113,1000,0,2,0,0,120,[],0.05,"{'imf': {'long_itm': '0.05', 'short_itm': '0.075', 'short_otm': '0.05', 'short_put_cap': '0.5', 'premium_multiplier': '1'}, 'mmf': {'long_itm': '0.025', 'short_itm': '0.0375', 'short_otm': '0.025', 'short_put_cap': '0.5', 'premium_multiplier': '0.5'}}",PUT,2700
BTC-USD-PERP,BTC,USD,USDC,0.00001,0.1,100,1696431006398,0,PERP,cross,100,0.05,0.001,150,0.02,"{'imf_base': '0.02', 'imf_shift': '0', 'imf_factor': '0', 'mmf_factor': '0.5'}",GVXRSBjFk6e6J3NbVPXohDJetcTjaeeuykUpbQF8UoMU,0.20000046249626113,100,0.0002,0.01,0.0001,0.0005,8,['LAYER-1'],,,,
HYPE-USD-52-C,HYPE,USD,USDC,1,0.001,100,1749629715813,0,PERP_OPTION,cross,50000,0.05,0.5,150,0,,,0.20000046249626113,100000,0,2,0,0,120,[],0.05,"{'imf': {'long_itm': '0.1', 'short_itm': '0.075', 'short_otm': '0.05', 'short_put_cap': '0.5', 'premium_multiplier': '1'}, 'mmf': {'long_itm': '0.05', 'short_itm': '0.0375', 'short_otm': '0.025', 'short_put_cap': '0.5', 'premium_multiplier': '0.5'}}",CALL,52
ETH-USD-2200-C,ETH,USD,USDC,0.1,0.01,100,1748504523456,0,PERP_OPTION,cross,1000,0.05,0.5,150,0,,,0.20000046249626113,1000,0,2,0,0,120,[],0.05,"{'imf': {'long_itm': '0.05', 'short_itm': '0.075', 'short_otm': '0.05', 'short_put_cap': '0.5', 'premium_multiplier': '1'}, 'mmf': {'long_itm': '0.025', 'short_itm': '0.0375', 'short_otm': '0.025', 'short_put_cap': '0.5', 'premium_multiplier': '0.5'}}",CALL,2200
ETH-USD-3350-P,ETH,USD,USDC,0.1,0.01,100,1752653760201,0,PERP_OPTION,cross,1000,0.05,0.5,150,0,,,0.20000046249626113,1000,0,2,0,0,120,[],0.05,"{'imf': {'long_itm': '0.05', 'short_itm': '0.075', 'short_otm': '0.05', 'short_put_cap': '0.5', 'premium_multiplier': '1'}, 'mmf': {'long_itm': '0.025', 'short_itm': '0.0375', 'short_otm': '0.025', 'short_put_cap': '0.5', 'premium_multiplier': '0.5'}}",PUT,3350
SOL-USD-150-C,SOL,USD,USDC,1,0.001,100,1748592941769,0,PERP_OPTION,cross,15000,0.05,0.5,150,0,,,0.20000046249626113,10000,0,2,0,0,120,[],0.05,"{'imf': {'long_itm': '0.05', 'short_itm': '0.075', 'short_otm': '0.05', 'short_put_cap': '0.5', 'premium_multiplier': '1'}, 'mmf': {'long_itm': '0.025', 'short_itm': '0.0375', 'short_otm': '0.025', 'short_put_cap': '0.5', 'premium_multiplier': '0.5'}}",CALL,150
FLOW-USD-PERP,FLOW,USD,USDC,0.1,0.00001,50,1725429600000,0,PERP,cross,1700000,0.2,0.005,75,0.05,"{'imf_base': '0.2', 'imf_shift': '0', 'imf_factor': '0', 'mmf_factor': '0.5'}",4DBpxHBnKFTjq51b4Tz5x82X8xPCnnsnrvUSmXkU1rw1,0.14999987905913592,510000,0.0005,0.02,0.0001,0.0005,8,['LAYER-1'],,,,
SOL-USD-180-C,SOL,USD,USDC,1,0.001,100,1748505981697,0,PERP_OPTION,cross,15000,0.05,0.5,150,0,,,0.20000046249626113,10000,0,2,0,0,120,[],0.05,"{'imf': {'long_itm': '0.05', 'short_itm': '0.075', 'short_otm': '0.05', 'short_put_cap': '0.5', 'premium_multiplier': '1'}, 'mmf': {'long_itm': '0.025', 'short_itm': '0.0375', 'short_otm': '0.025', 'short_put_cap': '0.5', 'premium_multiplier': '0.5'}}",CALL,180
TRUMP-USD-PERP,TRUMP,USD,USDC,0.01,0.00001,50,1737278400000,0,PERP,cross,110000,0.2,0.005,75,0.05,"{'imf_base': '0.2', 'imf_shift': '0', 'imf_factor': '0', 'mmf_factor': '0.5'}",A8G6XyA6fSrsavG63ssAGU3Hnt2oDZARxefREzAY5axH,0.14999987905913592,34000,0.0005,0.02,0.0001,0.0005,8,['MEME'],,,,
RESOLV-USD-PERP,RESOLV,USD,USDC,1,0.000001,50,1749701700000,0,PERP,cross,870000,0.2,0.005,50,0.05,"{'imf_base': '0.2', 'imf_shift': '0', 'imf_factor': '0', 'mmf_factor': '0.5'}",9MizH48tkmdRPf4ocd5UGDS35fqrbAk6Sz8LbX1woeqw,0.14999987905913592,270000,0.0005,0.01,0.0001,0.0005,8,['DEFI'],,,,
TRB-USD-PERP,TRB,USD,USDC,0.01,0.0001,50,1749190500000,0,PERP,cross,270000,0.15,0.005,50,0.05,"{'imf_base': '0.2', 'imf_shift': '0', 'imf_factor': '0', 'mmf_factor': '0.5'}",FvpR9P5TgVcWpt9ee9W4RrPNo4nrEoS6PrQRC4XbmHAc,0.20000046249626113,3700,0.0005,0.05,0.0001,0.0005,8,['DEFI'],,,,
BTC-USD-119000-P,BTC,USD,USDC,0.001,0.1,100,1752221730592,0,PERP_OPTION,cross,30,0.05,0.5,150,0,,,0.20000046249626113,2,0,2,0,0,120,[],0.05,"{'imf': {'long_itm': '0.05', 'short_itm': '0.075', 'short_otm': '0.05', 'short_put_cap': '0.5', 'premium_multiplier': '1'}, 'mmf': {'long_itm': '0.025', 'short_itm': '0.0375', 'short_otm': '0.025', 'short_put_cap': '0.5', 'premium_multiplier': '0.5'}}",PUT,119000
HYPE-USD-44-P,HYPE,USD,USDC,1,0.001,100,1747987936534,0,PERP_OPTION,cross,50000,0.05,0.5,150,0,,,0.20000046249626113,100000,0,2,0,0,120,[],0.05,"{'imf': {'long_itm': '0.1', 'short_itm': '0.075', 'short_otm': '0.05', 'short_put_cap': '0.5', 'premium_multiplier': '1'}, 'mmf': {'long_itm': '0.05', 'short_itm': '0.0375', 'short_otm': '0.025', 'short_put_cap': '0.5', 'premium_multiplier': '0.5'}}",PUT,44
ETH-USD-3750-C,ETH,USD,USDC,0.1,0.01,100,1752826555622,0,PERP_OPTION,cross,1000,0.05,0.5,150,0,,,0.20000046249626113,1000,0,2,0,0,120,[],0.05,"{'imf': {'long_itm': '0.05', 'short_itm': '0.075', 'short_otm': '0.05', 'short_put_cap': '0.5', 'premium_multiplier': '1'}, 'mmf': {'long_itm': '0.025', 'short_itm': '0.0375', 'short_otm': '0.025', 'short_put_cap': '0.5', 'premium_multiplier': '0.5'}}",CALL,3750
HYPE-USD-32-C,HYPE,USD,USDC,1,0.001,100,1747987936533,0,PERP_OPTION,cross,50000,0.05,0.5,150,0,,,0.20000046249626113,100000,0,2,0,0,120,[],0.05,"{'imf': {'long_itm': '0.1', 'short_itm': '0.075', 'short_otm': '0.05', 'short_put_cap': '0.5', 'premium_multiplier': '1'}, 'mmf': {'long_itm': '0.05', 'short_itm': '0.0375', 'short_otm': '0.025', 'short_put_cap': '0.5', 'premium_multiplier': '0.5'}}",CALL,32
BTC-USD-95000-P,BTC,USD,USDC,0.001,0.1,100,1748502384289,0,PERP_OPTION,cross,30,0.05,0.5,150,0,,,0.20000046249626113,2,0,2,0,0,120,[],0.05,"{'imf': {'long_itm': '0.05', 'short_itm': '0.075', 'short_otm': '0.05', 'short_put_cap': '0.5', 'premium_multiplier': '1'}, 'mmf': {'long_itm': '0.025', 'short_itm': '0.0375', 'short_otm': '0.025', 'short_put_cap': '0.5', 'premium_multiplier': '0.5'}}",PUT,95000
BTC-USD-105000-P,BTC,USD,USDC,0.001,0.1,100,1748500890921,0,PERP_OPTION,cross,30,0.05,0.5,150,0,,,0.20000046249626113,2,0,2,0,0,120,[],0.05,"{'imf': {'long_itm': '0.05', 'short_itm': '0.075', 'short_otm': '0.05', 'short_put_cap': '0.5', 'premium_multiplier': '1'}, 'mmf': {'long_itm': '0.025', 'short_itm': '0.0375', 'short_otm': '0.025', 'short_put_cap': '0.5', 'premium_multiplier': '0.5'}}",PUT,105000
PENGU-USD-PERP,PENGU,USD,USDC,1,0.000001,50,1734596100000,0,PERP,cross,240000000,0.2,0.005,75,0.05,"{'imf_base': '0.2', 'imf_shift': '0', 'imf_factor': '0', 'mmf_factor': '0.5'}",Dqu753Bk9y6zdqRPSxmvhfaGL8as7fd1k6pzHqspZ2qn,0.14999987905913592,9200000,0.0005,0.02,0.0001,0.0005,8,['MEME'],,,,
ETH-USD-3050-C,ETH,USD,USDC,0.1,0.01,100,1752221722965,0,PERP_OPTION,cross,1000,0.05,0.5,150,0,,,0.20000046249626113,1000,0,2,0,0,120,[],0.05,"{'imf': {'long_itm': '0.05', 'short_itm': '0.075', 'short_otm': '0.05', 'short_put_cap': '0.5', 'premium_multiplier': '1'}, 'mmf': {'long_itm': '0.025', 'short_itm': '0.0375', 'short_otm': '0.025', 'short_put_cap': '0.5', 'premium_multiplier': '0.5'}}",CALL,3050
SOL-USD-215-P,SOL,USD,USDC,1,0.001,100,1753172142134,0,PERP_OPTION,cross,15000,0.05,0.5,150,0,,,0.20000046249626113,10000,0,2,0,0,120,[],0.05,"{'imf': {'long_itm': '0.05', 'short_itm': '0.075', 'short_otm': '0.05', 'short_put_cap': '0.5', 'premium_multiplier': '1'}, 'mmf': {'long_itm': '0.025', 'short_itm': '0.0375', 'short_otm': '0.025', 'short_put_cap': '0.5', 'premium_multiplier': '0.5'}}",PUT,215
BTC-USD-101000-C,BTC,USD,USDC,0.001,0.1,100,1748592928905,0,PERP_OPTION,cross,30,0.05,0.5,150,0,,,0.20000046249626113,2,0,2,0,0,120,[],0.05,"{'imf': {'long_itm': '0.05', 'short_itm': '0.075', 'short_otm': '0.05', 'short_put_cap': '0.5', 'premium_multiplier': '1'}, 'mmf': {'long_itm': '0.025', 'short_itm': '0.0375', 'short_otm': '0.025', 'short_put_cap': '0.5', 'premium_multiplier': '0.5'}}",CALL,101000
BTC-USD-99000-P,BTC,USD,USDC,0.001,0.1,100,1748592928905,0,PERP_OPTION,cross,30,0.05,0.5,150,0,,,0.20000046249626113,2,0,2,0,0,120,[],0.05,"{'imf': {'long_itm': '0.05', 'short_itm': '0.075', 'short_otm': '0.05', 'short_put_cap': '0.5', 'premium_multiplier': '1'}, 'mmf': {'long_itm': '0.025', 'short_itm': '0.0375', 'short_otm': '0.025', 'short_put_cap': '0.5', 'premium_multiplier': '0.5'}}",PUT,99000
SOL-USD-195-C,SOL,USD,USDC,1,0.001,100,1752826555343,0,PERP_OPTION,cross,15000,0.05,0.5,150,0,,,0.20000046249626113,10000,0,2,0,0,120,[],0.05,"{'imf': {'long_itm': '0.05', 'short_itm': '0.075', 'short_otm': '0.05', 'short_put_cap': '0.5', 'premium_multiplier': '1'}, 'mmf': {'long_itm': '0.025', 'short_itm': '0.0375', 'short_otm': '0.025', 'short_put_cap': '0.5', 'premium_multiplier': '0.5'}}",CALL,195
BTC-USD-128000-C,BTC,USD,USDC,0.001,0.1,100,1752480958597,0,PERP_OPTION,cross,30,0.05,0.5,150,0,,,0.20000046249626113,2,0,2,0,0,120,[],0.05,"{'imf': {'long_itm': '0.05', 'short_itm': '0.075', 'short_otm': '0.05', 'short_put_cap': '0.5', 'premium_multiplier': '1'}, 'mmf': {'long_itm': '0.025', 'short_itm': '0.0375', 'short_otm': '0.025', 'short_put_cap': '0.5', 'premium_multiplier': '0.5'}}",CALL,128000
POPCAT-USD-PERP,POPCAT,USD,USDC,1,0.000001,50,1728360000000,0,PERP,cross,3000000,0.2,0.005,75,0.05,"{'imf_base': '0.2', 'imf_shift': '0', 'imf_factor': '0', 'mmf_factor': '0.5'}",DTuubHi6jSLeRAdEAwWA1cY1z9WRXXC5jmMF47evdjbb,0.14999987905913592,6000000,0.0005,0.02,0.0001,0.0005,8,['MEME'],,,,
HYPE-USD-35-P,HYPE,USD,USDC,1,0.001,100,1747982471703,0,PERP_OPTION,cross,50000,0.05,0.5,150,0,,,0.20000046249626113,100000,0,2,0,0,120,[],0.05,"{'imf': {'long_itm': '0.1', 'short_itm': '0.075', 'short_otm': '0.05', 'short_put_cap': '0.5', 'premium_multiplier': '1'}, 'mmf': {'long_itm': '0.05', 'short_itm': '0.0375', 'short_otm': '0.025', 'short_put_cap': '0.5', 'premium_multiplier': '0.5'}}",PUT,35
